,text,time,labels
772,没说错 ,2023-12-09 14:47,1
774,文理都一样，今天你服务我，明天我服务你，今天我是甲方，明天我也可能变成乙方 ,2023-12-09 14:47,1
777,我以后会去端盘子[丰收了] ,2023-12-09 14:47,1
778,也就是一网红而已，说啥都意义不大 ,2023-12-09 14:47,1
780,这个人是真的恶心,2023-12-09 14:47,1
781,不是我就想说这又怎么了呢？ ,2023-12-09 14:47,1
782,帮别人报名国考和省考的时候，大多岗位都要的是文科生，什么汉语言，什么公管 ,2023-12-09 14:47,1
783,实话大多都不好听 ,2023-12-09 14:47,1
786,有什么可敏感的，哪个打工人干的不是服务业啊😮‍💨 ,2023-12-09 14:47,1
789,服务业怎么了，没什么毛病啊，也不羞耻，就是“舔”这个措辞粗糙了一点，但是话糙理不糙，大家都是为人民服务呢，人民是谁，人民是我们自己，OK，我们都在为自己服务，完美逻辑,2023-12-09 14:46,1
790,他说话虽然直了点，但说的确实是现实 ,2023-12-09 14:46,1
791,说的倒也差不多,2023-12-09 14:46,1
793,一切都是服务业，文科是直接服务人，理科是间接服务人。在人类的世界，除了服务人，就是被人服务。赚钱就是服务别人，花钱就是被人服务，没有例外。 ,2023-12-09 14:46,1
794,哪行不是服务业啊？有一个行业是永远的甲方霸霸吗？没有啊,2023-12-09 14:46,1
795,没有一点毛病,2023-12-09 14:46,1
796,可是他说的对啊,2023-12-09 14:46,1
799,工科是干苦力的，文科是溜须拍马的 ,2023-12-09 14:46,1
800,害 谁还不是服务业呢 ,2023-12-09 14:46,1
801,为人民服务也是服务,2023-12-09 14:46,1
803,仔细想想，学文学理不都是服务业吗 ,2023-12-09 14:46,1
806,说的好像也没有错哎 ,2023-12-09 14:46,1
807,本文科生表示、这是实话、而且现在哪个行业不是服务业？只是看你服务的是谁罢了 ,2023-12-09 14:45,1
808,没说错啊，为什么说他 ,2023-12-09 14:45,1
812,本文科生来了,2023-12-09 14:45,1
814,文科是服务业，理科是当牛马。,2023-12-09 14:45,1
815,不是事实吗 ,2023-12-09 14:45,1
816,好像也没说错,2023-12-09 14:45,1
817,这不是事实嘛,2023-12-09 14:45,1
819,是的是这样的的确是的 ,2023-12-09 14:45,1
820,倒也没说错，读了文科没有高情商、好口才和拉关系拍马屁的人际交往能力确实没啥出路，没错，我在说我自己,2023-12-09 14:45,1
822,我觉得不是文理科的问题吧……是工作性质决定“舔”不“舔”吧。只要以解决某一问题为前提，人与人打交道就很难不产生关系之间的强弱之分……,2023-12-09 14:45,1
823,没错吧…… ,2023-12-09 14:45,1
824,本质也是这样的 ,2023-12-09 14:45,1
825,他说的没错啊,2023-12-09 14:45,1
826,张雪峰说的没有错，只是太直接了有些人接受不了而已。,2023-12-09 14:44,1
827,找不出毛病,2023-12-09 14:44,1
828,大实话大部分都不太好听🙊🙊🙊 ,2023-12-09 14:44,1
829,不是事实吗哈哈,2023-12-09 14:44,1
833,别狗叫了行不行,2023-12-09 14:44,1
834,差不多得了，再说下去本文科生要汗流浃背了,2023-12-09 14:44,1
835,舔是为了活着，不用工作就不用舔了，但是我不工作没有收入,2023-12-09 14:44,1
837,企业也是舔，企业里各种交接也是忙来忙去，当老师也是校领导和家长之间周旋，考公上岸也是舔左右逢源。年轻人太累了，永远活在老一辈的关系里面然后被同化。,2023-12-09 14:44,1
838,大多工作都是服务业，这也没什么好破防的 ,2023-12-09 14:44,1
840,哦这不是事实么 有啥好破防的,2023-12-09 14:44,1
841,哎哎哎说实话很真实,2023-12-09 14:44,1
842,稍微撕开一点遮羞布，就要被一堆人喷。不知道这一堆人是被盖在遮羞布下的人，还是创造这块遮羞布的人 ,2023-12-09 14:44,1
843,这种也要被审判么？我觉得没毛病啊！！！！ ,2023-12-09 14:44,1
844,“为人民服务”的不也是服务员吗,2023-12-09 14:44,1
845,我居然觉得说的没有一点问题,2023-12-09 14:43,1
846,其实…也没错吧，真的没错吧…（我文科,2023-12-09 14:43,1
847,老师说的没错,2023-12-09 14:43,1
848,没事的我们都文科生了,2023-12-09 14:43,1
849,只能说，话确实不好听，但张雪峰自己也是文科，恶意倒不至于，应该只是自嘲,2023-12-09 14:43,1
850,你没说错确实确实 ,2023-12-09 14:43,1
851,好多人是不是理解错服务业了？什么职业运转都少不了服务业,2023-12-09 14:43,1
853,这个也没啥呀，我感觉只要是喜欢的行业就行了 ,2023-12-09 14:43,1
857,这个应该因人而异，不管文科还是理科，都看踏入社会的后的，工作岗位选择。 ,2023-12-09 14:43,1
858,没说错，是的。现实社会并没有那么多理想。,2023-12-09 14:43,1
859,笑死，这年头大环境啥话都要被揪小辫子，嗯，享受这福报吧~ ,2023-12-09 14:43,1
860,企业也是舔，企业里各种交接也是忙来忙去，当老师也是校领导和家长之间周旋，考公上岸也是舔左右逢源。年轻人太累了，永远活在老一辈的关系里面然后被同化。 ,2023-12-09 14:43,1
861,张老师没有说错啊，就是这样子的啊 ,2023-12-09 14:43,1
864,有些人狗急跳墙了，一直的党课政治课都在强调为人民服务的重要性，服务业就是为人民服务，从来都不是什么贬义词。 ,2023-12-09 14:43,1
865,感觉确实是这个道理呢 ,2023-12-09 14:43,1
866,其实真的没有说错,2023-12-09 14:43,1
867,“理科没有甲方” ,2023-12-09 14:43,1
871,其实工作说到底不就是两类吗，一类是服务业，一类是销售。 ,2023-12-09 14:42,1
872,把對滿足人類精神需求的文科說成是「添」，這一次連我都對張雪峰的口不擇言感到反感了。文科對社會、對經濟、對人類文明進步發揮的作用，不用我在此贅述，但繼污衊新聞專業，現在又侮辱所有的文科專業，張雪峰已不是犯眾怒，而是暴露了他在學識上的不足和認知上的缺陷，希望 把對滿足人類精神需求的文科說成是「添」，這一次連我都對張雪峰的口不擇言感到反感了。文科對社會、對經濟、對人類文明進步發揮的作用，不用我在此贅述，但繼污衊新聞專業，現在又侮辱所有的文科專業，張雪峰已不是犯眾怒，而是暴露了他在學識上的不足和認知上的缺陷，希望他能專注於自己擅長的事情，為有需要的家長和學生提供務實的幫助。（赵鹏飞）,2023-12-09 14:42,1
873,他说中了本质而已，到哪门子歉。 ,2023-12-09 14:42,1
874,服务业不只是服务员这一个啊 ,2023-12-09 14:42,1
876,也不一定吧文科出来后也可以转行业啊 ,2023-12-09 14:42,1
877,其实很多行业，都离不开服务，大部分都是服务行业,2023-12-09 14:42,1
878,文科干服务业的+1感觉张老师也没说错累啊 ,2023-12-09 14:42,1
879,笑死，医学也是服务业 ,2023-12-09 14:42,1
880,其实说的也没错做什么都是在服务别人，但不管是文科还是理科都有服务别人工作，成年人就是当牛做马的有工作就行了,2023-12-09 14:42,1
883,确实是 ,2023-12-09 14:42,1
884,话糙理不糙这不是大实话吗？有什么接受不了的？,2023-12-09 14:42,1
886,笑死，我说怎么这么多人破防，原来她们理解的服务业是指服务员的那种吗？哈哈哈哈哈哈哈 ,2023-12-09 14:42,1
888,不是实话不好听，而是大家讨厌被打标签被定性。但zxf知道怎样流量最大化，不是什么好东西 ,2023-12-09 14:42,1
889,没错啊，确实啊 ,2023-12-09 14:42,1
893,张老师只是说了大实话……无非是弱服务业和强服务业的区别。 ,2023-12-09 14:42,1
894,说实话刺痛人心 ,2023-12-09 14:42,1
896,那您说说理科都是什么业 ,2023-12-09 14:42,1
898,额……可是对这话群情激愤的，本质上就是那些看不起服务业，觉得服务行业低人一等的才格外激动吧？ ,2023-12-09 14:42,1
900,不要再说啦我破防了 ,2023-12-09 14:41,1
906,破防啥，无语 ,2023-12-09 14:41,1
907,其实无论是文科也好，还是理科也好，都在社会上某些领域中有自己的贡献和价值，不能一概而论，虽然我国科技前沿的很多行业都是理工行业，但是不可否认文科的很多专业，比如法学、心理学、会计等在社会上也占据着重要的份量！ ,2023-12-09 14:41,1
909,张老师说的没错，为什么要觉得服务业不上台面？归根结底，是一些人总是乐于骑在别人头上当人上人，耻于奉献社会服务他人。永远不要忘记教员的那句“为人民服务！” ,2023-12-09 14:41,1
910,难道不是吗,2023-12-09 14:41,1
912,理科生也是服务业啊，这么说，大家都是 ,2023-12-09 14:41,1
914,对于文科和服务业的关系，我们应该有一个全面、客观的认识。 ,2023-12-09 14:41,1
917,这句话没毛病。 ,2023-12-09 14:41,1
920,360行，行行出状元 ,2023-12-09 14:40,1
921,笑死，说的挺对的我觉得,2023-12-09 14:40,1
924,所有理科都是农民工和蓝领啊，这也没说错吧,2023-12-09 14:40,1
926,巧了，我是文科生，确实是服务行业。我觉得挺好的呀，为人民服务，我开心。,2023-12-09 14:40,1
927,那理科呢？ ,2023-12-09 14:40,1
929,如果不想做服务业，那就考公卧倒，别无他法。理科工科毕业生，企业打工或创业也是服务业，谁没个甲方呢？但是要知道，真正的甲方是谁。 ,2023-12-09 14:40,1
931,这个词条下真有意思。既有粉头子，还有说春晚不行是因为文科生，还有pua型文科生，哈哈哈。当他们把“赚多少钱”当做了成功的唯一标准的时候，确实，这个民族就废了。 ,2023-12-09 14:40,1
942,都有各自的甲方（） ,2023-12-09 14:39,1
944,唉，其实也没说错吧,2023-12-09 14:39,1
946,服务业不是人干的 ,2023-12-09 14:39,1
948,俺虽然不是文科，但是本质上也是服务业！！根据企业需求和市场需求做产品没什么丢人的！！！ ,2023-12-09 14:39,1
952,如果把服务业换成第三产业或许就没那么多人喷您了，尽管他们都是一个意思（） ,2023-12-09 14:39,1
954,实话总伤人心，不过确实说错了，理科也是服务业呀,2023-12-09 14:38,1
955,但其实文科生大家世俗里想到的最稳定最满意的工作可能就是公务员啊，他的本质感觉也属于服务业，所以不知道有啥好破防的 ,2023-12-09 14:38,1
960,为人民服务也是服务业,2023-12-09 14:38,1
961,这是事实吧，还是要好好学习 ,2023-12-09 14:38,1
963,明明带有引导倾向，怎么又说“没什么不好”呢 ,2023-12-09 14:38,1
964,我是理科生,2023-12-09 14:38,1
966,哪一行不是服务业？感觉这样说怪怪的,2023-12-09 14:38,1
967,近日，“张雪峰称文科都是服务业”一话题引发网友热议，网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”，12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个，我在干嘛，我也在舔，可是我没觉得这有什么所谓的不好啊， 近日，“张雪峰称文科都是服务业”一话题引发网友热议，网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”，12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个，我在干嘛，我也在舔，可是我没觉得这有什么所谓的不好啊，此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业，你过不去，你就不适合做服务业，我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉!,2023-12-09 14:38,1
968,我就是文科，说舔太过分了，明明是跪着舔。当然，他这话肯定不值得推敲，但我自己想了想，好像文科的专业确实要跟人打更多的交道，也就更需要舔。理工科肯定也有舔的，但相对来说还是文科更多。 ,2023-12-09 14:38,1
969,这好像太绝对了 不过我是理科生 ,2023-12-09 14:38,1
971,好好好，就支持你 ,2023-12-09 14:37,1
973,一定要明白，张雪峰并不是神，他说的话大家也没必要太在意。不管什么行业，存在就有存在的意义，只要用心去干，相信都会干出一番名堂。这个社会只有分工不同，没有高低贵贱之分，只要社会需要，能让自己混口饭吃，能养活家人，能实现自己的劳动价值，我觉得从事任何职业都 一定要明白，张雪峰并不是神，他说的话大家也没必要太在意。不管什么行业，存在就有存在的意义，只要用心去干，相信都会干出一番名堂。这个社会只有分工不同，没有高低贵贱之分，只要社会需要，能让自己混口饭吃，能养活家人，能实现自己的劳动价值，我觉得从事任何职业都是光荣的。,2023-12-09 14:37,1
976,难道不是事实吗 ,2023-12-09 14:37,1
979,说白了，大家都是服务业，只是服务的对象和内容不一样到处做牛做马罢了 ,2023-12-09 14:37,1
983,有什么可骂的，只能说明你自己有职业歧视，在我看来服务业只是众多行业之一而已 ,2023-12-09 14:37,1
984,导语：近日，“张雪峰称文科都是服务业#”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。？？话是这麽说 但三百六十行都是服务他人的吧 说文科就是服务业感觉有点怪怪的,2023-12-09 14:37,1
985,下次说第三产业就安全了,2023-12-09 14:37,1
986,你别说。你还真别说。。。 ,2023-12-09 14:37,1
987,表演哥，玩流量你是学会了,2023-12-09 14:37,1
988,没毛病啊 ,2023-12-09 14:37,1
991,也不止文科吧，理工科也多的是服务行业啊很多工作本质不是服务业，但是只要和人打交道，导致大多数工作都有服务属性,2023-12-09 14:36,1
993,正确的 ,2023-12-09 14:36,1
995,这有什么好破防的……听不得实话吗,2023-12-09 14:36,1
996,其实...确定是这样的,2023-12-09 14:36,1
997,那么请问哪科不是服务呢？ 不过是服务对象不同罢了 ,2023-12-09 14:36,1
998,🔥火那么大干什么，还不是心底里的刻板印象就是看不上服务业,2023-12-09 14:36,1
1003,说的没错啊,2023-12-09 14:36,1
1005,这是事实,2023-12-09 14:36,1
1010,其实你们心里体面的工作都是服务业，公务员、教师、医生、律师等等等。。。 ,2023-12-09 14:35,1
1011,谁不是服务业，甲方也有自己的甲方，除了资本家，大家不都在舔吗,2023-12-09 14:35,1
1014,媒体也是服务业吧，急了急了，哈哈 ,2023-12-09 14:35,1
1015,“张雪峰称文科都是服务业”话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日张雪峰发文回应： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！此后，他又在评论 “张雪峰称文科都是服务业”话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日张雪峰发文回应： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。张雪峰中文底子不行呀，中文哪存“您们”这个词儿呀,2023-12-09 14:35,1
1016,没错，不做销售无路可走了已经,2023-12-09 14:35,1
1018,服务业没问题，问题是服务业一定要舔吗，你舔不代表服务业都要舔张老师是懂流量的，经常一脸无辜地不经意间路过热搜榜。他还有一个好处是，受众常年更新，意味着流量可以不断电，不断流 ,2023-12-09 14:35,1
1019,他应该是按照第一产业农业、第二产业工业、第三产业服务业这样来分吧。就算考上公务员，也是为人民服务，文科属于服务业也没毛病。 ,2023-12-09 14:35,1
1020,他自己都没有学过所有科目，为什么那些武断的言论倍受推崇？每次刷到他直播就跟老家那些喝高了以后高谈阔论的男人一样 ,2023-12-09 14:35,1
1022,都是为人民服务嘛～细想也没毛病～,2023-12-09 14:35,1
1024,说的对,2023-12-09 14:34,1
1025,体制内的不也是服务业吗？为人民服务，“服务”一词啥时候变得不好了。 像有些人最瞧不起服装店、餐饮店服务员，但我遇到过一个服装店的服务员，人下班开大奔回家了。还有遇到过的美甲师，看似工作时哄着各位美甲说好听的话，但人下班开个宝马，朋友圈也都是精致生活，跟工 体制内的不也是服务业吗？为人民服务，“服务”一词啥时候变得不好了。 像有些人最瞧不起服装店、餐饮店服务员，但我遇到过一个服装店的服务员，人下班开大奔回家了。还有遇到过的美甲师，看似工作时哄着各位美甲说好听的话，但人下班开个宝马，朋友圈也都是精致生活，跟工作状态扯不上关系。,2023-12-09 14:34,1
1027,其实没什么问题。。 ,2023-12-09 14:34,1
1028,啊难道不是吗？吵什么吵 ,2023-12-09 14:34,1
1029,说的也没错吧？ ,2023-12-09 14:34,1
1036,真没说错……专业点讲，文科就业大部分都是第三产业，就是服务业。通俗点说，文科本来就是要服务甲方， 就是服务业。服务业又不等于服务员 ,2023-12-09 15:59,1
1041,别说了，我干啥都不行，我只适合摆烂能不能让我中五百万啊，哪怕让我嫁给TFBOYS也行,2023-12-09 15:59,1
1044,话糙理不糙，牛马、蝼蚁…… ,2023-12-09 15:59,1
1046,没觉得这有什么所谓的不好，向看了言论伤心的道歉。也没说错啦，服务业涵盖太广了，说到底谁不是在服务呢。所有理科都是农民工啊，这么说是不是也没错？很多老板还在服务员工呢,2023-12-09 15:59,1
1047,实际上服务业也没有什么不好的，从社会经济发展来看，服务业在未来还是将占到经济中很大的比重的。,2023-12-09 15:59,1
1050,哈哈张雪峰老师竟然还专门穿了道歉衣服，好可爱，但是我认为他说的真的就是实话！虽然理工科也有很多服务业，但是文科更多。毕竟文科岗位真的挺受限的！ ,2023-12-09 15:59,1
1052,只是说了句实话 ,2023-12-09 15:58,1
1053,我觉得说的没错啊本文科人就还没看到一个好的适合的行业 ,2023-12-09 15:58,1
1054,我是文科 我确实每天在舔,2023-12-09 15:58,1
1059,😂破防啥啊认真看看自己的处境值得破防的绝不是这句话值得破防的是我的现状哈哈哈哈哈哈哈 ,2023-12-09 15:58,1
1062,为人民服务也是服务 ,2023-12-09 15:58,1
1064,我们都在为大众服务，从这个角度来说，没错，应当所有人都是 ,2023-12-09 15:57,1
1066,张雪峰三观一直都很正 ,2023-12-09 15:57,1
1067,文科理科不都是服务业吗  谁不是有需要服务的人啊   人群不同罢了   甲方爸爸也有它需要服务的啊 ,2023-12-09 15:57,1
1070,近日，引热议，不少网友表示其实任何职业都可以解读成服务业，理科也一样，对此你怎么看？ ,2023-12-09 15:57,1
1071,有道理啊 ,2023-12-09 15:57,1
1072,到底怎么屏蔽张雪峰这种社会骗子？ ,2023-12-09 15:57,1
1075,这些b学生肯定在做大国工匠的美梦,2023-12-09 15:57,1
1078,能不能行了 ,2023-12-09 15:57,1
1080,说的没毛病 就是不好听 ,2023-12-09 15:57,1
1081,憋说了…文科都是服务业理科都是小牛马大家都不容易啊,2023-12-09 15:57,1
1085,人人都是服务员，行行都是服务业。 ,2023-12-09 15:57,1
1089,没毛病，现实确实大部分都是这样 ,2023-12-09 15:56,1
1090,没什么别的，就是我破防了,2023-12-09 15:56,1
1091,破防了我 ,2023-12-09 15:56,1
1092,就算百无一用是书生，再让我选，我还是选文科。 老话说得好，听蝲蝲蛄叫唤，还不种庄稼了呢。 ,2023-12-09 15:56,1
1093,谁说不是呢一句话实话而已，网友倒也不用在这上纲上线 ,2023-12-09 15:56,1
1094,没事 医学也是,2023-12-09 15:56,1
1095,不说这些，哪里有热度 ,2023-12-09 15:56,1
1100,下午上课前，一看手机，张雪峰又上热搜了。“文科无用论”我觉得说的没什么错，服务人民，服务社会，服务国家嘛。张老师每次的频出“金句”，总让我这个“愤青”有些个愤。一个字，舔，能概括高等教育人文科学的培养目标？文科毕业之后只能去舔，这是一种什么样的价值观。作为一个近千万粉丝的微博大V 下午上课前，一看手机，张雪峰又上热搜了。“文科无用论”我觉得说的没什么错，服务人民，服务社会，服务国家嘛。张老师每次的频出“金句”，总让我这个“愤青”有些个愤。一个字，舔，能概括高等教育人文科学的培养目标？文科毕业之后只能去舔，这是一种什么样的价值观。作为一个近千万粉丝的微博大V，被冠为网红考研名师，我看只担得前两字吧。背后如此大的粉丝量，且受众多为学生及家长群体，公众人物在公共平台的发言能否三思而后行。在当今的社会工作与生活中，八面玲珑、行事机灵、为人伶俐一定是职场生存法则，但这是“舔”吗，站在高位者，一定有大浪淘沙后仍能留存的原因。今天上午在和部门的小伙伴们开会，我提到了一个我一直都很遵守的原则。无论何时，无论身处何种环境，人一定有无可奈何和不得不如何的境遇，有怕被打压的恐惧，难道就因此放弃一切原则，假装着表面的相安无事，那这个社会真的太可怕了，像浓妆艳抹的假面人。作为法学生，宽泛说来也算文科生，我觉得我学的知识没一点无用的。社会需要文学、需要法律和哲学，需要历史，需要艺术。别整天为了流量不管不顾地带节奏。,2023-12-09 15:56,1
1103,没说错，只不过我破防了…… ,2023-12-09 15:55,1
1104,感觉说的没什么错 ,2023-12-09 15:55,1
1108,挺真实的，学文科，家里没点资本的，不都是服务业吗？说白了就是舔，舔的好升的快赚的多。 ,2023-12-09 15:55,1
1109,说的很对 ,2023-12-09 15:54,1
1110,其实不管文理，都是服务，不是服务客户就是服务甲方，要么就是服务老板 ,2023-12-09 15:54,1
1112,这话有什么错,2023-12-09 15:54,1
1113,文科生说句实话，本来就是服务业，听不得的下去哭哭现状是如此，你我该如何应对，只能做好自己了,2023-12-09 15:54,1
1115,他说的没错呀 ,2023-12-09 15:54,1
1116,某种意义上来说，他确实没说错 ,2023-12-09 15:54,1
1117,都是服务业啊，服务老板 ,2023-12-09 15:54,1
1119,没啥毛病 ,2023-12-09 15:54,1
1121,张雪峰：所有文科都叫服务业，总结起来就是“舔”。说的太对了，学文的好像确实是给别人服务的，别人叫你干啥你就得干啥。,2023-12-09 15:54,1
1122,一点没错啊，文科生想说：别读文,2023-12-09 15:54,1
1125,没什么问题就是有点扎心吧……,2023-12-09 15:53,1
1126,是这样的 还好我不选文,2023-12-09 15:53,1
1131,甚至我的专业课老师昨天才讲过这句话 ,2023-12-09 15:53,1
1132,虽然..但是这是事实啊！！！ ,2023-12-09 15:53,1
1133,谁愿意被别人说舔啊？ ,2023-12-09 15:53,1
1137,其实不管到哪工作都离不开人情世故啊…服务业也不过就是乙方换一个说法而已，感觉也没啥的,2023-12-09 15:52,1
1138,各行各业不都是服务于被服务吗？理科难道就不干服务业了吗？ ,2023-12-09 15:52,1
1139,话糙理不糙，实话而已，可是，话说回来了，理科不也都是服务业？ ,2023-12-09 15:52,1
1142,确实是 ,2023-12-09 15:52,1
1144,这不也没说错嘛 只不过很扎心 ,2023-12-09 15:52,1
1145,没啥问题，其实还是很委婉的说了。 ,2023-12-09 15:52,1
1148,换个角度来看张雪峰说的也没错，只是他话说的没那么好听罢了。（我也是文科）还有就是，不要瞧不起服务业，服务业涵盖的职位可太多了。,2023-12-09 15:52,1
1149,这也能破防？！服务业不就是第三产业的统称，第一产业是农业，第二产业是工业制造业。破防的朋友们，觉得文科是种地还是拧螺丝？ ,2023-12-09 15:52,1
1150,安徽的文科生确实是这样,2023-12-09 15:52,1
1152,这不是实话吗,2023-12-09 15:52,1
1154,什么是服务业？总结称一个字就是‘舔’，就是‘爷我给你笑一个’1全文==>,2023-12-09 15:52,1
1155,笑死我了 说的没毛病啊 ,2023-12-09 15:51,1
1158,这话没毛病。文科生，一辈子在为人民服务，理科生不服？对，文科，理科都在为人民币服务。还不服？或是为美元，英镑，欧元，日元，澳元服务。 ,2023-12-09 15:51,1
1161,说的蛮好的 ,2023-12-09 15:51,1
1163,工作不就是在服务社会吗，虽然绝大多数是被迫的,2023-12-09 15:51,1
1166,没毛病啊，都是服务与被服务者 ,2023-12-09 15:50,1
1167,唉…确实没说错文科生的痛…谁懂 ,2023-12-09 15:50,1
1168,行业歧视么？ ,2023-12-09 15:50,1
1170,文理科的争议持续了很多年。感觉就是大家都很容易把自己代入进去。就像网络上的大学生，看到自己学校出了点什么事情，就会忙不迭的去给大家解释。生怕别人对自己的学校印象不好，影响自己未来找工作。但是真工作了几年之后，绝大多数人都会认同“拿到自己手里的钱才是真 文理科的争议持续了很多年。感觉就是大家都很容易把自己代入进去。就像网络上的大学生，看到自己学校出了点什么事情，就会忙不迭的去给大家解释。生怕别人对自己的学校印象不好，影响自己未来找工作。但是真工作了几年之后，绝大多数人都会认同“拿到自己手里的钱才是真的”。因为离开了家庭，走出校门之后，绝大多数人都是要靠工作赚钱的。每天的衣食住行，也全要靠人民币去支付。没钱，才是真正的大问题。等你真的开始用自己手里的钱，去购买自己想要的生活，就不一定会在乎那些诸如文科生理科生之类的“标签”了。大家也都可以过得自我一点。,2023-12-09 15:50,1
1171,其实tc大环境下这句话没大毛病，因为我就是例子之一（没有歧视说文科就绝对不好的意思） ,2023-12-09 15:50,1
1173,？服务行业就是要舔？😅说实话，在我眼里人人平等吧，我也不高高在上，也不阿谀奉承，作为律师做好自己的工作就行，即使涉及销售、应酬也不卑躬屈膝，拿出专业能信服则委托，通过舔带来的案源，真的人家会相信你吗？其次还有法官检察官警察之类的，舔啥？维持正常社交叫做 ？服务行业就是要舔？😅说实话，在我眼里人人平等吧，我也不高高在上，也不阿谀奉承，作为律师做好自己的工作就行，即使涉及销售、应酬也不卑躬屈膝，拿出专业能信服则委托，通过舔带来的案源，真的人家会相信你吗？其次还有法官检察官警察之类的，舔啥？维持正常社交叫做舔吗？公众人物要谨慎言词。,2023-12-09 15:50,1
1174,其实这话说的没毛病，只是实话不好听罢了。 ,2023-12-09 15:50,1
1175,张老师你可真敢说！服务业也分好多种的好吧！,2023-12-09 15:50,1
1176,文章千古事，得失寸心间。看图，舔一舔？ ,2023-12-09 15:50,1
1177,他说的有什么问题呢？公务员不是主要就招文科嘛：汉语言文学 法学 思政 会计 计算机。文科不就是为人民服务吗？ ,2023-12-09 15:50,1
1179,我承认啊不过不止文科啊，没投胎好，没成富二代的话不都得“舔”？（没有攻击富二代的意思，我也想富二代） ,2023-12-09 15:50,1
1182,先不说这个，评论区我笑了 ,2023-12-09 15:50,1
1184,要我说，不管文理，只要工作了都是牛马,2023-12-09 15:50,1
1185,这个张商人别制造焦虑了行吗？ ,2023-12-09 15:50,1
1188,众所周知，实话是不好听的,2023-12-09 15:49,1
1190,说的是服务业又不是服务员有什么问题,2023-12-09 15:49,1
1191,也没觉得不对啊～不需要破大防，很多行业说穿了，都是服务业。服务业这三个字也没有低人一等啊。 ,2023-12-09 15:49,1
1196,张雪峰让人破防的原因就是说了实话 ,2023-12-09 15:49,1
1198,直面现实有啥不好的呢，未来工作大部分都是服务行业。这是啥不能说的吗？ ,2023-12-09 15:49,1
1200,是滴！说的太对了 ,2023-12-09 15:48,1
1201,文科生从来不缺愤青文科生振臂一呼的力量是汹涌的伟大的文科生对人类历史的影响甚至更直接于理工科能塑造人能毁灭人的力量，从来只是文科张雪峰爬回去读点书吧……看出来你没上过点啥好学校，也没遇见过啥好老师也就是欺负文科生保留体面滑天下之大稽，祝你“ 文科生从来不缺愤青文科生振臂一呼的力量是汹涌的伟大的文科生对人类历史的影响甚至更直接于理工科能塑造人能毁灭人的力量，从来只是文科张雪峰爬回去读点书吧……看出来你没上过点啥好学校，也没遇见过啥好老师也就是欺负文科生保留体面滑天下之大稽，祝你“野史流名”“过在千秋”,2023-12-09 15:48,1
1202,我妈是这么说的，人都是要服务于社会的。这格局大不大,2023-12-09 15:48,1
1203,其实说得没什么问题，只是实话总是不好听罢了。 ,2023-12-09 15:48,1
1204,什么？ ,2023-12-09 15:48,1
1207,张似乎有点急躁，该冷静一下了。 ,2023-12-09 15:48,1
1208,某种意义上讲，每个职业都是我为你服务，我为我服务。 ,2023-12-09 15:48,1
1210,说起来，任何工作不都是服务别人吗？文科，理科有区别吗？甲方换个环境不就是乙方了吗 ,2023-12-09 15:48,1
1211,说的没毛病，都是为人民服务，为人民谋幸福 ,2023-12-09 15:48,1
1212,好像确实这样,2023-12-09 15:48,1
1213,srds好像确实是这样,2023-12-09 15:48,1
1214,越解释越乱 ,2023-12-09 15:48,1
1218,又在这里一派胡言，能不能封了这人啊，整天妖言惑众，还张老师🤮,2023-12-09 15:48,1
1220,: 不过进了社会就会发现 其实哪个行业都是服务业…… ,2023-12-09 15:48,1
1221,好像说的没啥毛病 ,2023-12-09 15:47,1
1222,各行各业和每个人，只要有求于人，就得进行“服务”。这次张雪峰错在少说了个理科，因为在现实面前前，即使理科界的大拿也会有“有求于人”的阶段！,2023-12-09 15:47,1
1223,说的实话，到底谁在破防啊？,2023-12-09 15:47,1
1224,够了。。我现在每天都在舔,2023-12-09 15:47,1
